number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0001331,New,TRUE,0,0,0,TRUE,Caller 1878,Opened by  40,02-03-2016 14:00,Created by 20,02-03-2016 14:01,Updated by 88,02-03-2016 14:01,Phone,Location 93,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,04-03-2016 15:37,09-03-2016 16:00
INC0001331,New,TRUE,1,0,1,TRUE,Caller 1878,Opened by  40,02-03-2016 14:00,Created by 20,02-03-2016 14:01,Updated by 551,04-03-2016 12:07,Phone,Location 93,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,04-03-2016 15:37,09-03-2016 16:00
INC0001331,New,TRUE,1,0,2,TRUE,Caller 1878,Opened by  40,02-03-2016 14:00,Created by 20,02-03-2016 14:01,Updated by 241,04-03-2016 12:19,Phone,Location 93,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,04-03-2016 15:37,09-03-2016 16:00
INC0001331,Awaiting User Info,TRUE,1,0,3,TRUE,Caller 1878,Opened by  40,02-03-2016 14:00,Created by 20,02-03-2016 14:01,Updated by 241,04-03-2016 12:19,Phone,Location 93,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,04-03-2016 15:37,09-03-2016 16:00
INC0001331,Resolved,TRUE,1,0,4,TRUE,Caller 1878,Opened by  40,02-03-2016 14:00,Created by 20,02-03-2016 14:01,Updated by 241,04-03-2016 15:37,Phone,Location 93,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,04-03-2016 15:37,09-03-2016 16:00
INC0001331,Closed,FALSE,1,0,5,TRUE,Caller 1878,Opened by  40,02-03-2016 14:00,Created by 20,02-03-2016 14:01,Updated by 908,09-03-2016 16:00,Phone,Location 93,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,04-03-2016 15:37,09-03-2016 16:00
INC0001332,Active,TRUE,0,0,0,TRUE,Caller 4386,Opened by  267,02-03-2016 14:00,Created by 113,02-03-2016 14:01,Updated by 495,02-03-2016 14:01,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,FALSE,Do Not Notify,?,?,?,?,code 2,Resolved by 125,06-04-2016 13:43,11-04-2016 13:59
INC0001332,Resolved,TRUE,0,0,12,TRUE,Caller 4386,Opened by  267,02-03-2016 14:00,Created by 113,02-03-2016 14:01,Updated by 495,06-04-2016 13:43,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,TRUE,Do Not Notify,?,?,?,?,code 2,Resolved by 125,06-04-2016 13:43,11-04-2016 13:59
INC0001332,Closed,FALSE,0,0,13,FALSE,Caller 4386,Opened by  267,02-03-2016 14:00,Created by 113,02-03-2016 14:01,Updated by 908,11-04-2016 13:59,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,TRUE,Do Not Notify,?,?,?,?,code 2,Resolved by 125,06-04-2016 13:43,11-04-2016 13:59
INC0001333,Active,TRUE,0,0,0,TRUE,Caller 5635,Opened by  247,02-03-2016 14:01,Created by 120,02-03-2016 14:03,Updated by 534,02-03-2016 14:03,Phone,Location 91,Category 19,Subcategory 289,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 132,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 118,03-03-2016 16:10,08-03-2016 17:00
INC0001333,Resolved,TRUE,0,0,1,TRUE,Caller 5635,Opened by  247,02-03-2016 14:01,Created by 120,02-03-2016 14:03,Updated by 534,03-03-2016 16:10,Phone,Location 91,Category 19,Subcategory 289,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 132,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 118,03-03-2016 16:10,08-03-2016 17:00
INC0001333,Closed,FALSE,0,0,2,TRUE,Caller 5635,Opened by  247,02-03-2016 14:01,Created by 120,02-03-2016 14:03,Updated by 908,08-03-2016 17:00,Phone,Location 91,Category 19,Subcategory 289,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 132,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 118,03-03-2016 16:10,08-03-2016 17:00
INC0001334,Active,TRUE,0,0,0,TRUE,Caller 1014,Opened by  267,02-03-2016 14:01,Created by 113,02-03-2016 14:03,Updated by 495,02-03-2016 14:03,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 125,06-04-2016 11:06,11-04-2016 11:59
INC0001334,Resolved,TRUE,0,0,12,TRUE,Caller 1014,Opened by  267,02-03-2016 14:01,Created by 113,02-03-2016 14:03,Updated by 495,06-04-2016 11:06,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 125,06-04-2016 11:06,11-04-2016 11:59
INC0001334,Closed,FALSE,0,0,13,FALSE,Caller 1014,Opened by  267,02-03-2016 14:01,Created by 113,02-03-2016 14:03,Updated by 908,11-04-2016 11:59,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 125,06-04-2016 11:06,11-04-2016 11:59
INC0001335,Resolved,TRUE,0,0,0,TRUE,Caller 2011,Opened by  301,02-03-2016 14:01,?,?,Updated by 908,02-03-2016 14:01,Phone,Location 161,Category 20,Subcategory 125,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 133,?,07-03-2016 15:00
INC0001335,Closed,FALSE,0,0,1,TRUE,Caller 2011,Opened by  301,02-03-2016 14:01,?,?,Updated by 908,07-03-2016 15:00,Phone,Location 161,Category 20,Subcategory 125,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 133,?,07-03-2016 15:00
INC0001336,New,TRUE,0,0,0,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 429,02-03-2016 14:06,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001336,New,TRUE,0,0,1,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 429,02-03-2016 14:17,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001336,Active,TRUE,1,0,2,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 429,02-03-2016 14:18,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001336,Active,TRUE,1,0,3,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 307,02-03-2016 16:14,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001336,Active,TRUE,1,0,4,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 307,02-03-2016 17:17,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001336,Active,TRUE,1,0,5,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 307,02-03-2016 17:18,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001336,Resolved,TRUE,1,0,6,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 307,02-03-2016 17:18,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001336,Closed,FALSE,1,0,7,TRUE,Caller 1566,Opened by  221,02-03-2016 14:02,Created by 98,02-03-2016 14:06,Updated by 908,07-03-2016 18:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 71,02-03-2016 17:18,07-03-2016 18:00
INC0001337,Active,TRUE,0,0,0,TRUE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 495,02-03-2016 14:05,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001337,Active,TRUE,0,0,18,TRUE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 495,25-04-2016 11:43,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001337,Active,TRUE,0,0,19,TRUE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 190,26-04-2016 15:41,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001337,Active,TRUE,1,0,20,TRUE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 190,26-04-2016 15:46,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 55,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001337,Active,TRUE,2,0,23,TRUE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 211,03-05-2016 10:42,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001337,Awaiting User Info,TRUE,2,0,25,TRUE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 190,06-05-2016 15:29,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001337,Resolved,TRUE,2,0,29,TRUE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 190,16-05-2016 11:52,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001337,Closed,FALSE,2,0,30,FALSE,Caller 4386,Opened by  267,02-03-2016 14:04,Created by 113,02-03-2016 14:05,Updated by 908,21-05-2016 12:07,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 35,16-05-2016 11:52,21-05-2016 12:07
INC0001338,Active,TRUE,0,0,0,TRUE,Caller 1873,Opened by  174,02-03-2016 14:05,Created by 79,02-03-2016 14:06,Updated by 336,02-03-2016 14:06,Phone,Location 108,Category 24,Subcategory 164,?,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,04-03-2016 10:15,09-03-2016 11:00
INC0001338,Active,TRUE,0,0,1,TRUE,Caller 1873,Opened by  174,02-03-2016 14:05,Created by 79,02-03-2016 14:06,Updated by 881,03-03-2016 13:14,Phone,Location 108,Category 24,Subcategory 164,?,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,04-03-2016 10:15,09-03-2016 11:00
INC0001338,Awaiting User Info,TRUE,0,0,2,TRUE,Caller 1873,Opened by  174,02-03-2016 14:05,Created by 79,02-03-2016 14:06,Updated by 881,03-03-2016 13:15,Phone,Location 108,Category 24,Subcategory 164,?,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,04-03-2016 10:15,09-03-2016 11:00
INC0001338,Active,TRUE,0,0,3,TRUE,Caller 1873,Opened by  174,02-03-2016 14:05,Created by 79,02-03-2016 14:06,Updated by 881,04-03-2016 10:08,Phone,Location 108,Category 24,Subcategory 164,?,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,04-03-2016 10:15,09-03-2016 11:00
INC0001338,Active,TRUE,0,0,4,TRUE,Caller 1873,Opened by  174,02-03-2016 14:05,Created by 79,02-03-2016 14:06,Updated by 881,04-03-2016 10:15,Phone,Location 108,Category 24,Subcategory 164,?,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,04-03-2016 10:15,09-03-2016 11:00
INC0001338,Resolved,TRUE,0,0,5,TRUE,Caller 1873,Opened by  174,02-03-2016 14:05,Created by 79,02-03-2016 14:06,Updated by 881,04-03-2016 10:15,Phone,Location 108,Category 24,Subcategory 164,?,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,04-03-2016 10:15,09-03-2016 11:00
INC0001338,Closed,FALSE,0,0,6,TRUE,Caller 1873,Opened by  174,02-03-2016 14:05,Created by 79,02-03-2016 14:06,Updated by 908,09-03-2016 11:00,Phone,Location 108,Category 24,Subcategory 164,?,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,04-03-2016 10:15,09-03-2016 11:00
INC0001339,New,TRUE,0,0,0,TRUE,Caller 5252,Opened by  55,02-03-2016 14:05,Created by 30,02-03-2016 14:09,Updated by 129,02-03-2016 14:09,Phone,Location 108,Category 24,Subcategory 228,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 100,08-03-2016 13:54,24-03-2016 18:40
INC0001339,Active,TRUE,0,0,1,TRUE,Caller 5252,Opened by  55,02-03-2016 14:05,Created by 30,02-03-2016 14:09,Updated by 881,02-03-2016 15:38,Phone,Location 108,Category 24,Subcategory 228,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 100,08-03-2016 13:54,24-03-2016 18:40
INC0001339,Awaiting User Info,TRUE,0,0,2,TRUE,Caller 5252,Opened by  55,02-03-2016 14:05,Created by 30,02-03-2016 14:09,Updated by 421,03-03-2016 09:06,Phone,Location 108,Category 24,Subcategory 228,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 100,08-03-2016 13:54,24-03-2016 18:40
INC0001339,Active,TRUE,0,0,4,TRUE,Caller 5252,Opened by  55,02-03-2016 14:05,Created by 30,02-03-2016 14:09,Updated by 421,08-03-2016 13:53,Phone,Location 108,Category 24,Subcategory 228,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 100,08-03-2016 13:54,24-03-2016 18:40
INC0001339,Resolved,TRUE,0,0,5,TRUE,Caller 5252,Opened by  55,02-03-2016 14:05,Created by 30,02-03-2016 14:09,Updated by 421,08-03-2016 13:54,Phone,Location 108,Category 24,Subcategory 228,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 100,08-03-2016 13:54,24-03-2016 18:40
INC0001339,Closed,FALSE,0,0,6,FALSE,Caller 5252,Opened by  55,02-03-2016 14:05,Created by 30,02-03-2016 14:09,Updated by 908,24-03-2016 18:40,Phone,Location 108,Category 24,Subcategory 228,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 100,08-03-2016 13:54,24-03-2016 18:40
INC0001340,Active,TRUE,0,0,0,TRUE,Caller 1045,Opened by  267,02-03-2016 14:06,Created by 113,02-03-2016 14:07,Updated by 495,02-03-2016 14:07,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 125,22-03-2016 09:58,27-03-2016 09:59
INC0001340,Resolved,TRUE,0,0,7,TRUE,Caller 1045,Opened by  267,02-03-2016 14:06,Created by 113,02-03-2016 14:07,Updated by 495,22-03-2016 09:58,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 125,22-03-2016 09:58,27-03-2016 09:59
INC0001340,Closed,FALSE,0,0,8,FALSE,Caller 1045,Opened by  267,02-03-2016 14:06,Created by 113,02-03-2016 14:07,Updated by 908,27-03-2016 09:59,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 125,22-03-2016 09:58,27-03-2016 09:59
INC0001341,Active,TRUE,0,0,0,TRUE,Caller 3479,Opened by  325,02-03-2016 14:06,Created by 140,02-03-2016 14:12,Updated by 614,02-03-2016 14:12,Phone,Location 143,Category 55,Subcategory 305,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,CHG0000232,?,?,code 6,Resolved by 143,17-03-2016 09:13,24-03-2016 18:59
INC0001341,Awaiting User Info,TRUE,0,0,1,TRUE,Caller 3479,Opened by  325,02-03-2016 14:06,Created by 140,02-03-2016 14:12,Updated by 614,02-03-2016 14:13,Phone,Location 143,Category 55,Subcategory 305,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,CHG0000232,?,?,code 6,Resolved by 143,17-03-2016 09:13,24-03-2016 18:59
INC0001341,Awaiting User Info,TRUE,0,0,2,TRUE,Caller 3479,Opened by  325,02-03-2016 14:06,Created by 140,02-03-2016 14:12,Updated by 614,02-03-2016 14:14,Phone,Location 143,Category 55,Subcategory 305,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,CHG0000232,?,?,code 6,Resolved by 143,17-03-2016 09:13,24-03-2016 18:59
INC0001341,Awaiting Problem,TRUE,0,0,5,TRUE,Caller 3479,Opened by  325,02-03-2016 14:06,Created by 140,02-03-2016 14:12,Updated by 614,08-03-2016 17:03,Phone,Location 143,Category 55,Subcategory 305,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,CHG0000232,?,?,code 6,Resolved by 143,17-03-2016 09:13,24-03-2016 18:59
INC0001341,Awaiting User Info,TRUE,0,0,6,TRUE,Caller 3479,Opened by  325,02-03-2016 14:06,Created by 140,02-03-2016 14:12,Updated by 614,11-03-2016 16:07,Phone,Location 143,Category 55,Subcategory 305,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,CHG0000232,?,?,code 6,Resolved by 143,17-03-2016 09:13,24-03-2016 18:59
INC0001341,Resolved,TRUE,0,0,8,TRUE,Caller 3479,Opened by  325,02-03-2016 14:06,Created by 140,02-03-2016 14:12,Updated by 614,17-03-2016 09:13,Phone,Location 143,Category 55,Subcategory 305,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,CHG0000232,?,?,code 6,Resolved by 143,17-03-2016 09:13,24-03-2016 18:59
INC0001341,Closed,FALSE,0,0,9,FALSE,Caller 3479,Opened by  325,02-03-2016 14:06,Created by 140,02-03-2016 14:12,Updated by 908,24-03-2016 18:59,Phone,Location 143,Category 55,Subcategory 305,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,CHG0000232,?,?,code 6,Resolved by 143,17-03-2016 09:13,24-03-2016 18:59
INC0001342,New,TRUE,0,0,0,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 336,02-03-2016 14:09,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001342,Active,TRUE,0,0,1,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 881,02-03-2016 14:45,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001342,Active,TRUE,0,0,2,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 881,02-03-2016 14:56,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001342,Awaiting User Info,TRUE,0,0,3,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 881,02-03-2016 14:57,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001342,Active,TRUE,0,0,4,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 881,03-03-2016 12:16,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001342,Active,TRUE,0,0,5,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 881,03-03-2016 12:21,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001342,Resolved,TRUE,0,0,6,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 881,03-03-2016 12:21,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001342,Closed,FALSE,0,0,7,TRUE,Caller 1873,Opened by  174,02-03-2016 14:07,Created by 79,02-03-2016 14:09,Updated by 908,08-03-2016 13:00,Phone,Location 108,Category 22,Subcategory 277,?,?,3 - Low,2 - Medium,4 - Low,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 153,03-03-2016 12:21,08-03-2016 13:00
INC0001344,Resolved,TRUE,0,0,0,TRUE,Caller 1324,Opened by  301,02-03-2016 14:07,?,?,Updated by 908,02-03-2016 14:07,Phone,Location 229,Category 32,Subcategory 9,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 133,?,07-03-2016 15:00
INC0001344,Closed,FALSE,0,0,1,TRUE,Caller 1324,Opened by  301,02-03-2016 14:07,?,?,Updated by 908,07-03-2016 15:00,Phone,Location 229,Category 32,Subcategory 9,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 133,?,07-03-2016 15:00
